CHEMBL4297526	Gabrb2
CHEMBL3218578	Mtor
CHEMBL1236962	Pik3cg
CHEMBL1922094	Pik3ca
CHEMBL2107869	Insr
CHEMBL41355	Kcnq2
CHEMBL2111110	Kcna10
CHEMBL235191	Hdac4
CHEMBL471737	Hcn4
CHEMBL3545323	Pik3ca
CHEMBL3989968	Pde4d
CHEMBL4279455	Tuba1b
CHEMBL4297744	RPLP1
CHEMBL655	Gabrb3
CHEMBL84	Top1mt
CHEMBL3707314	Epor
CHEMBL571209	Rptor
CHEMBL2135460	Avpr2
CHEMBL1087	Scn9a
CHEMBL572284	Tuba1b
CHEMBL3707446	Sell
CHEMBL3707347	Slc22a12
CHEMBL2103741	Thrb
CHEMBL4297804	Tuba1c
CHEMBL3916243	Bace1
CHEMBL197194	Dhodh
CHEMBL738	Gabrg2
CHEMBL4297887	Agt
CHEMBL206815	Mmp13
CHEMBL4442620	CDK7
CHEMBL270995	Fgfr1
CHEMBL4072833	Btk
CHEMBL539770	Chrm4
CHEMBL4297344	Ncbp2
CHEMBL2110581	Tlr3
CHEMBL1476022	Pgr
CHEMBL3989844	Slc6a2
CHEMBL932	Pde6a
CHEMBL4297744	RPL17
CHEMBL2107729	Gucy1b1
CHEMBL640	Scn5a
CHEMBL679	Adra2c
CHEMBL1505	Htr1f
CHEMBL494089	Prkcb
CHEMBL3545334	Ppara
CHEMBL2103836	Cacna1h
CHEMBL1709	Slc6a4
CHEMBL3545164	Grm5
CHEMBL2103836	Cacna2d1
CHEMBL5316170	Prkd3
CHEMBL250270	Cacna1f
CHEMBL1200745	Adrb1
CHEMBL4091374	Ppard
CHEMBL2109124	Rps23
CHEMBL450	Gabra5
CHEMBL3545135	NDUFA6
CHEMBL1200409	Scn9a
CHEMBL1614	Atp1a2
CHEMBL1628502	Cacnb2
CHEMBL5315122	Adrm1
CHEMBL551978	Pde4d
CHEMBL123292	Rpl12
CHEMBL3545193	Btk
CHEMBL2109282	Tuba3b
CHEMBL4298209	Tuba3b
CHEMBL970	Gabra1
CHEMBL894	Slc6a3
CHEMBL1201139	Pgr
CHEMBL4650421	Il2rg
CHEMBL4650274	GCGR
CHEMBL490	Slc6a4
CHEMBL3989401	Fdps
CHEMBL2403108	Alk
CHEMBL1008	Cacnb1
CHEMBL1200728	Kcnc1
CHEMBL1200982	Gabre
CHEMBL572284	Tubb6
CHEMBL1255654	Scn8a
CHEMBL5315115	Esr2
CHEMBL597	Adra1a
CHEMBL862	Adra2b
CHEMBL1200774	Nr3c1
CHEMBL348475	Abcb1b
CHEMBL599	Ptgs2
CHEMBL1200492	Slc6a2
CHEMBL4594460	Cd40lg
CHEMBL123292	Rpl19
CHEMBL142703	Dpp4
CHEMBL94657	Tubb3
CHEMBL185073	CHRNB1
CHEMBL1334033	Cpt1b
CHEMBL92	TUBA3E
CHEMBL363295	CACNA1C
CHEMBL3039504	Fgfr1
CHEMBL3651966	Pim3
CHEMBL449	Gabrp
CHEMBL526	Gabrd
CHEMBL107	Tubb4b
CHEMBL274654	Fgfr2
CHEMBL452	Gabrg1
CHEMBL1201187	Ccr5
CHEMBL971	Gabra1
CHEMBL1237080	Htr3a
CHEMBL2105635	Ramp1
CHEMBL3545006	Pik3cg
CHEMBL2105659	PLA2G10
CHEMBL2103852	Tuba3b
CHEMBL4297892	TUBB8
CHEMBL2151439	HTR3E
CHEMBL325041	Psmd14
CHEMBL3707249	Chrm2
CHEMBL2105643	Tubb3
CHEMBL604710	Cacna1b
CHEMBL2108185	Fshr
CHEMBL705	Rxrg
CHEMBL4594539	Snap25
CHEMBL3659497	Ntrk2
CHEMBL803	POLD3
CHEMBL1491	Cacna1f
CHEMBL333021	Kdr
CHEMBL27759	Hdac8
CHEMBL1873475	Btk
CHEMBL1879463	Pik3cb
CHEMBL5314391	Kit
CHEMBL3187812	Ace
CHEMBL29741	Scn2a
CHEMBL2108319	F8
CHEMBL1341	Gabrq
CHEMBL2107762	Kcnh5
CHEMBL5314386	Ndufc2
CHEMBL3545162	Adora1
CHEMBL3559672	Adra1a
CHEMBL1743069	Ifna12
CHEMBL495727	Jak2
CHEMBL2107762	Kcna3
CHEMBL496102	Met
CHEMBL1200699	Mmp8
CHEMBL341812	Ptgs1
CHEMBL2393130	Brd2
CHEMBL3707317	Gabrp
CHEMBL3545413	Abl1
CHEMBL494089	Prkd3
CHEMBL3545278	Pparg
CHEMBL1026	Drd1
CHEMBL1201754	Scn1a
CHEMBL4297905	F11
CHEMBL2146140	Atp4b
CHEMBL85	Htr2c
CHEMBL1566	AMY2A
CHEMBL4871106	Akt3
CHEMBL35	Slc12a1
CHEMBL3545402	Flt1
CHEMBL827	Slc6a2
CHEMBL4297789	Rpl27
CHEMBL2107771	Grin2c
CHEMBL1421	Bcr
CHEMBL4298101	Tuba3a
CHEMBL4298176	Inhba
CHEMBL1437	Adra2a
CHEMBL4089083	Grm4
CHEMBL1421	Epha2
CHEMBL4297844	Erbb2
CHEMBL2	Adra1d
CHEMBL3912251	Ptger1
CHEMBL3039502	Pik3cd
CHEMBL539770	Cacna2d4
CHEMBL449	Gabrd
CHEMBL58323	Scn11a
CHEMBL71	Drd4
CHEMBL1567	Pdgfra
CHEMBL2109288	Tubb5
CHEMBL75435	Ptgs1
CHEMBL2109623	Itgb6
CHEMBL295698	CYP11A1
CHEMBL451887	Psma4
CHEMBL1201003	Htr1f
CHEMBL267044	Drd2
CHEMBL1200515	Slc18a2
CHEMBL631	Scn8a
CHEMBL94657	Tubb6
CHEMBL1743028	Tubb4b
CHEMBL4297296	Tubb5
CHEMBL3945728	Mgll
CHEMBL1637	Pole3
CHEMBL2103826	Tubb2a
CHEMBL576982	Ret
CHEMBL485253	Htr2b
CHEMBL3137321	Oprk1
CHEMBL1197051	Adra1b
CHEMBL460291	CACNA1C
CHEMBL111659	Chrnb2
CHEMBL1743025	App
CHEMBL1200880	Chrm1
CHEMBL4297789	Rps29
CHEMBL159226	Adra1b
CHEMBL900	Scn10a
CHEMBL3989932	Agtr1b
CHEMBL256997	RPS4Y1
CHEMBL4582651	Kif5b
CHEMBL1200560	Adra2a
CHEMBL7413	Gabrb2
CHEMBL2103855	Tph1
CHEMBL4297235	Wt1
CHEMBL2105864	Bdkrb2
CHEMBL2095222	Col4a1
CHEMBL2109468	Cd38
CHEMBL3545233	Tacr3
CHEMBL603469	Jak2
CHEMBL56564	Htr3a
CHEMBL2448613	Htr2a
CHEMBL1201065	Gabrq
CHEMBL256997	Rpl4
CHEMBL448	Gabrg2
CHEMBL4297744	RPS24
CHEMBL1703	Ndufs2
CHEMBL3545368	Hdac10
CHEMBL3408248	Pik3cd
CHEMBL1255582	Adra2b
CHEMBL1200586	Scn11a
CHEMBL1743260	Top1
CHEMBL3984441	Kdr
CHEMBL2179529	Chrnb2
CHEMBL30219	Gabrg3
CHEMBL325041	Sem1
CHEMBL1200782	Slc6a3
CHEMBL2108709	Col6a3
CHEMBL3545300	Tie1
CHEMBL2105527	Gabra1
CHEMBL1230607	Cdk18
CHEMBL2141296	Psmb9
CHEMBL338975	Ache
CHEMBL284348	KCND1
CHEMBL2105728	Pdgfrb
CHEMBL3989936	Pgr
CHEMBL418995	Drd1
CHEMBL900	Slc6a2
CHEMBL2105694	Pgr
CHEMBL940	CACNA1C
CHEMBL256997	RPLP1
CHEMBL43	Top2b
CHEMBL1093	Scn8a
CHEMBL1008	CACNA2D4
CHEMBL655	Gabra2
CHEMBL2219422	Akt2
CHEMBL2108025	ELANE
CHEMBL4594301	Gabra3
CHEMBL4650290	Egfr
CHEMBL4297640	Btk
CHEMBL1201821	Fgfr2
CHEMBL3545176	Ppard
CHEMBL1743082	Tubb5
CHEMBL2095222	COL24A1
CHEMBL4297329	Akt1
CHEMBL1614	Atp1b2
CHEMBL3545327	Aurkc
CHEMBL96172	Tubb2b
CHEMBL3707224	Chrm1
CHEMBL4297294	Faah
CHEMBL3989821	Chrnb1
CHEMBL697	Cacna1i
CHEMBL420762	Avpr2
CHEMBL1131	Rxrg
CHEMBL447	Gabrd
CHEMBL256997	RPL17
CHEMBL1546	Adrb2
CHEMBL408403	Agtr1a
CHEMBL1568698	Gabra3
CHEMBL2311030	Adra1d
CHEMBL2387080	Pik3r5
CHEMBL1257	Gabra5
CHEMBL4297190	Fgfr1
CHEMBL197672	CASP10
CHEMBL762	Adra1d
CHEMBL2110372	Hrh2
CHEMBL1222883	P2rx7
CHEMBL163	Cyp3a41a
CHEMBL3989562	Adra1a
CHEMBL1546	Adra1d
CHEMBL191413	Cxcr1
CHEMBL1200982	Gabrd
CHEMBL2105629	Tuba1a
CHEMBL4297789	Rps13
CHEMBL61872	Gria1
CHEMBL1200464	Scn9a
CHEMBL4297787	Klrc2
CHEMBL107	Tuba1c
CHEMBL282724	Ednra
CHEMBL509	Alox5
CHEMBL2109662	Bmp10
CHEMBL1289926	Kdr
CHEMBL4297480	Cxcr2
CHEMBL1834657	Fgfr3
CHEMBL2103836	Cacna2d2
CHEMBL3545264	Fgfr3
CHEMBL2109124	Rpl28
CHEMBL95	Bche
CHEMBL4594472	Met
CHEMBL1200715	Scn7a
CHEMBL1256	Gabra6
CHEMBL3989691	Mpl
CHEMBL2108313	Vegfa
CHEMBL1719	Hrh1
CHEMBL1431	Ndufaf4
CHEMBL1200914	Adra1d
CHEMBL2095222	Col15a1
CHEMBL2103791	Gabra6
CHEMBL605	Scn3a
CHEMBL4650278	Kmt2a
CHEMBL821	KCNQ2
CHEMBL841	Oprm1
CHEMBL1703	Ndufa8
CHEMBL39541	Tubb4a
CHEMBL4594355	Pdcd1
CHEMBL2095208	Cyp3a13
CHEMBL2408045	Egfr
CHEMBL559478	CHRNA7
CHEMBL572881	Kit
CHEMBL1200970	Chrm1
CHEMBL3301582	Tubb4a
CHEMBL1201550	Eef2
CHEMBL1234354	Pik3cd
CHEMBL1200951	Drd2
CHEMBL1094	Grin2c
CHEMBL3545368	Hdac11
CHEMBL1278	HTR1D
CHEMBL3218578	Pik3r3
CHEMBL184412	Cacna1f
CHEMBL2107762	Scn10a
CHEMBL3545249	Jak1
CHEMBL711	Vkorc1
CHEMBL1967878	Aurkb
CHEMBL360055	Chrne
CHEMBL2145077	Hcn4
CHEMBL12	Gabra1
CHEMBL1938400	Mapk14
CHEMBL4298138	Ntrk3
CHEMBL5315122	Psmb9
CHEMBL2108628	Tubb3
CHEMBL2108893	Fgb
CHEMBL1201212	Adra1a
CHEMBL529437	Scn7a
CHEMBL190	PDE4C
CHEMBL494	Ptgir
CHEMBL14370	Slc6a2
CHEMBL4650277	Rps6ka3
CHEMBL82301	Ccr5
CHEMBL1201639	Insr
CHEMBL3545269	GCGR
CHEMBL225072	Gart
CHEMBL4761468	Egfr
CHEMBL451887	Psmb8
CHEMBL1200641	Chrne
CHEMBL4068611	Nr3c1
CHEMBL123292	Rpl24
CHEMBL919	Scn11a
CHEMBL535	Flt1
CHEMBL1743028	Tuba1c
CHEMBL2108063	Cd4
CHEMBL580	Gabra4
CHEMBL1200814	Car4
CHEMBL1020	Ptgs2
CHEMBL4298191	PDCD1
CHEMBL2104967	Itgb7
CHEMBL1743037	Tubb3
CHEMBL539423	Ednra
CHEMBL3707223	Chrm1
CHEMBL4297688	Sting1
CHEMBL4594301	Gabrb3
CHEMBL1703	mt-Nd1
CHEMBL1360	Chrnb1
CHEMBL576982	Pdgfrb
CHEMBL3545231	CHRNA7
CHEMBL61872	Gria2
CHEMBL2107546	Adra1a
CHEMBL1230607	Cdk17
CHEMBL1201467	Esr2
CHEMBL2216870	Pik3cd
CHEMBL314437	Oprm1
CHEMBL2109574	SLC44A4
CHEMBL1835207	Ptgs2
CHEMBL4298045	Tubb2b
CHEMBL2103884	Psmd2
CHEMBL17879	Slc10a2
CHEMBL2103802	Slc5a2
CHEMBL3039504	Pdgfrb
CHEMBL4210847	Pde5a
CHEMBL1201130	Bhmt1b
CHEMBL1200715	Scn5a
CHEMBL1200392	Hrh1
CHEMBL27759	Hdac3
CHEMBL514800	Pde4c
CHEMBL4297520	Pde4a
CHEMBL3359265	Acacb
CHEMBL435224	FDFT1
CHEMBL3301611	KCNQ2
CHEMBL1568698	Gabrb3
CHEMBL454	Gabrp
CHEMBL1082607	Adrb2
CHEMBL979	Gabra1
CHEMBL1551724	Prkag2
CHEMBL2103858	Htr4
CHEMBL4297555	Cd3e
CHEMBL2107762	Kcng4
CHEMBL1200885	Htr3a
CHEMBL2109478	Cd40lg
CHEMBL2093999	Fxyd2
CHEMBL1889140	Scn3a
CHEMBL2103826	TUBB8
CHEMBL3265032	Syk
CHEMBL569	Scn1a
CHEMBL3545432	Psmb9
CHEMBL5314386	Ndufs1
CHEMBL2110774	Hrh1
CHEMBL2364968	DRD4
CHEMBL1159650	Nr3c1
CHEMBL4297526	Gabra4
CHEMBL4297926	Il17a
CHEMBL2109437	Hbegf
CHEMBL1201293	Gabra3
CHEMBL207538	Gabrg2
CHEMBL1739	Chrnb1
CHEMBL3234681	Cnr2
CHEMBL4066936	GUCY1B2
CHEMBL3989824	Drd2
CHEMBL256997	RPS24
CHEMBL90555	Tuba1b
CHEMBL488436	Cdk13
CHEMBL1761322	Hsd11b1
CHEMBL1236962	Pik3r2
CHEMBL451887	Psma5
CHEMBL524004	Chrm3
CHEMBL821	Kcna10
CHEMBL1909285	Adh5
CHEMBL1963502	Egfr
CHEMBL1742994	Tubb4b
CHEMBL1215	Adra1b
CHEMBL1546	Adrb3
CHEMBL1364551	Htr2a
CHEMBL2355333	Htr7
CHEMBL4297928	AI182371
CHEMBL1493	PDE4C
CHEMBL1200728	Kcnq4
CHEMBL24828	Ephb4
CHEMBL1616951	Nr3c2
CHEMBL4297892	Tubb4a
CHEMBL188185	Adra1b
CHEMBL4297864	Il13
CHEMBL5314388	Chek1
CHEMBL4650492	Rgma
CHEMBL2109124	Rpl13
CHEMBL1200425	Maoa
CHEMBL1628502	Cacng1
CHEMBL4297661	Egfr
CHEMBL3137318	Parp1
CHEMBL1628502	Cacna1g
CHEMBL1201109	Nr3c1
CHEMBL54	Drd4
CHEMBL668	Slc6a2
CHEMBL1245	Chrnb4
CHEMBL2316582	Abl1
CHEMBL605	Scn2a
CHEMBL1567	Flt1
CHEMBL1743080	Tnfrsf22
CHEMBL4297939	Top1
CHEMBL462018	Akt1
CHEMBL1700	Adrb2
CHEMBL1200703	Gabra5
CHEMBL1200916	Drd4
CHEMBL1201463	Oprk1
CHEMBL4297458	Brd3
CHEMBL37744	Htr2a
CHEMBL1201346	Ptgs1
CHEMBL4594456	Pdcd1
CHEMBL473159	Cacng6
CHEMBL2105643	Tuba3b
CHEMBL3545135	Ndufa13
CHEMBL2105763	Hdac5
CHEMBL363295	Cacng3
CHEMBL4297713	Csf1r
CHEMBL1201234	Adrb2
CHEMBL1195	Scn1a
CHEMBL2103878	Oprm1
CHEMBL1701	Oprm1
CHEMBL4297744	Rps16
CHEMBL4297789	Rps6
CHEMBL900	Grin1
CHEMBL2108708	MUC5AC
CHEMBL1201234	Adra1d
CHEMBL214268	CHRNA7
CHEMBL377300	Fgfr3
CHEMBL2103991	Pparg
CHEMBL79	Scn9a
CHEMBL1201219	Chrng
CHEMBL418995	Drd2
CHEMBL1200440	Scn7a
CHEMBL1473	Nr3c1
CHEMBL3304485	Slc9a3
CHEMBL1200694	Glrb
CHEMBL3184437	Scn9a
CHEMBL1208646	Adora1
CHEMBL408513	Hdac3
CHEMBL75880	Cpt2
CHEMBL1200794	Oprm1
CHEMBL593430	Cacna1d
CHEMBL3545134	Akt2
CHEMBL3916700	Adrb2
CHEMBL3301607	Jak3
CHEMBL3137336	Akt1
CHEMBL3545125	Cacna2d2
CHEMBL608533	Prkcz
CHEMBL254219	Atp1a1
CHEMBL900	Grin3a
CHEMBL447955	Tacr1
CHEMBL1237123	Chrnb1
CHEMBL4297717	HSPA1A
CHEMBL984	CHRNB1
CHEMBL573352	Polr3a
CHEMBL517712	Chrm3
CHEMBL56564	HTR3E
CHEMBL1230065	Mapk14
CHEMBL944	Scn3a
CHEMBL1090771	Psen2
CHEMBL4297763	Rrm2
CHEMBL5314380	Sstr3
CHEMBL37744	HTR3D
CHEMBL2109584	Tnc
CHEMBL3813873	Csf1r
CHEMBL2111110	Kcnd2
CHEMBL4594248	Calcr
CHEMBL1090771	Ncstn
CHEMBL4594611	Erbb3
CHEMBL485629	Pde4a
CHEMBL3989921	Erbb2
CHEMBL220492	Grik1
CHEMBL2110730	Grm2
CHEMBL2107762	Kcnq5
CHEMBL3545006	Pik3r2
CHEMBL1200382	Cacng6
CHEMBL354077	Kcnh8
CHEMBL538943	Tubb3
CHEMBL2109124	RPS11
CHEMBL1315867	Adrb2
CHEMBL3301589	Tuba3a
CHEMBL4297622	Trhr
CHEMBL1370561	Adora2b
CHEMBL325041	Psmc1
CHEMBL2105662	P4hb
CHEMBL574737	Prkch
CHEMBL1770248	Slc5a2
CHEMBL12713	Htr2a
CHEMBL1823872	Sstr1
CHEMBL1201293	Gabrb3
CHEMBL1179047	Scn9a
CHEMBL92	Tubb2a
CHEMBL4297700	Il17a
CHEMBL1628502	Cacna2d3
CHEMBL1200798	Slc6a4
CHEMBL1431	mt-Nd3
CHEMBL2105741	Map2k1
CHEMBL517	Scn1a
CHEMBL5315056	Oprm1
CHEMBL5095033	Kdr
CHEMBL2364629	Calcrl
CHEMBL371405	Psmb7
CHEMBL5314398	Trpv1
CHEMBL488436	Cdk8
CHEMBL4297938	Tubb1
CHEMBL1437	Adra1a
CHEMBL159	Tubb4b
CHEMBL1201022	Scn8a
CHEMBL1201621	Ghr
CHEMBL38434	Dhodh
CHEMBL1200395	Grin2d
CHEMBL969	Gabra4
CHEMBL1889140	Scn2a
CHEMBL832	Slc22a12
CHEMBL3990042	Mapt
CHEMBL131	Nr3c1
CHEMBL1683	Nr3c1
CHEMBL1084546	Ptk2
CHEMBL1201237	Adrb1
CHEMBL1079	Adra2b
CHEMBL1201293	Grin2c
CHEMBL4442620	Cdk5
CHEMBL1750	Prim2
CHEMBL1375743	Htr2a
CHEMBL23	Cacna1s
CHEMBL2311030	Drd5
CHEMBL255863	Abl1
CHEMBL3646221	Egln1
CHEMBL452	Gabre
CHEMBL2109585	Tgfb1
CHEMBL284348	Kcns3
CHEMBL1487	Hmgcr
CHEMBL52440	Sigmar1
CHEMBL1200494	Adra2b
CHEMBL1431	NDUFA6
CHEMBL1742994	Tnfrsf8
CHEMBL4594301	Gabra2
CHEMBL2364612	Ptgfr
CHEMBL1742423	Hrh1
CHEMBL1200890	Oprm1
CHEMBL5316170	Ret
CHEMBL4297556	Erbb2
CHEMBL1767164	Hrh3
CHEMBL5314386	Ndufs2
CHEMBL2109574	Tubb4b
CHEMBL405	SLC6A3
CHEMBL2109308	Cd19
CHEMBL1196	Scn10a
CHEMBL1201573	Il11ra3
CHEMBL2109593	Tsg101
CHEMBL2109500	Kir3dl2
CHEMBL1087	Scn1a
CHEMBL1697737	Gabra3
CHEMBL1800955	Myl3
CHEMBL2109678	Folh1
CHEMBL2103847	Erap1
CHEMBL1089636	Tubb4b
CHEMBL4442620	Cdk4
CHEMBL940	Cacng3
CHEMBL1568698	Gabra2
CHEMBL2111110	Kcnh1
CHEMBL522038	F2
CHEMBL932	Pde6d
CHEMBL2346976	Ar
CHEMBL4298124	PDCD1
CHEMBL3989869	Csnk1e
CHEMBL466659	Gucy1a2
CHEMBL1742994	Tuba1c
CHEMBL2104986	Slc6a4
CHEMBL445813	Cdk18
CHEMBL969	Gabrb1
CHEMBL1200728	KCND1
CHEMBL4297744	Rps29
CHEMBL3833306	Tubb2b
CHEMBL2106227	Gabrg1
CHEMBL4459585	Tyk2
CHEMBL211471	Ache
CHEMBL2095208	Cyp3a16
CHEMBL2105675	Ttr
CHEMBL3989968	PDE4C
CHEMBL304087	Impdh1
CHEMBL4297789	Rpl35rt
CHEMBL1200409	Scn1a
CHEMBL531	DRD4
CHEMBL4594316	AI182371
CHEMBL1256	Kcnk2
CHEMBL3545155	Ephb4
CHEMBL2017974	Pik3r1
CHEMBL3402567	Mapk14
CHEMBL3545432	Psmb10
CHEMBL363295	Chrm4
CHEMBL696	Cacna1h
CHEMBL1201099	Oprm1
CHEMBL1201155	DRD4
CHEMBL1201729	Cacna1s
CHEMBL2108581	Epcam
CHEMBL1182833	CHRNB1
CHEMBL1200470	Atp4b
CHEMBL1096380	Tuba1a
CHEMBL428647	Tubb3
CHEMBL4297270	Lpar1
CHEMBL2109065	F8
CHEMBL1201234	Adrb3
CHEMBL1200959	Hrh1
CHEMBL2106419	CACNA1C
CHEMBL4298167	Tyk2
CHEMBL1085699	CACNA1C
CHEMBL5315125	Pik3cd
CHEMBL3545137	Chek1
CHEMBL1201165	Esr1
CHEMBL738	Gabrb1
CHEMBL511	Hrh1
CHEMBL10878	Mtnr1b
CHEMBL127071	Chrna4
CHEMBL3545372	Tubb4b
CHEMBL3039539	Cd37
CHEMBL154	Ptgs2
CHEMBL1242	Scn10a
CHEMBL1683590	Tubb3
CHEMBL2107846	Tnfrsf26
CHEMBL1762621	Nfe2l2
CHEMBL4297841	Tuba3b
CHEMBL3039522	Birc2
CHEMBL2068724	Grin2c
CHEMBL1237104	Oprm1
CHEMBL1201642	Insr
CHEMBL2105705	Vdr
CHEMBL343448	Hdac1
CHEMBL4298045	Tuba3b
CHEMBL3182621	Map2k1
CHEMBL1637	Rrm2
CHEMBL1201754	Scn4a
CHEMBL944	Scn2a
CHEMBL119385	Mapk14
CHEMBL1200609	Slc6a4
CHEMBL2109391	Fcgr1
CHEMBL3989496	Rrm2b
CHEMBL2108628	Tuba3b
CHEMBL551978	PDE4C
CHEMBL2108459	Ifng
CHEMBL2103847	Rnpep
CHEMBL3707325	Csf2
CHEMBL27759	Hdac7
CHEMBL4650279	Egfr
CHEMBL1200722	Chrne
CHEMBL3109738	Lyn
CHEMBL1200490	Gnrhr
CHEMBL1200395	Hrh1
CHEMBL1336	Kdr
CHEMBL1200395	Scn7a
CHEMBL2104386	Npr1
CHEMBL566315	Nr1h4
CHEMBL2048028	Itgb2
CHEMBL4297865	Btk
CHEMBL4298101	Tubb5
CHEMBL256997	Rps16
CHEMBL2093999	Atp1b3
CHEMBL3989845	Slc6a4
CHEMBL452	Gabrp
CHEMBL3989869	Pik3cd
CHEMBL1201192	SLC6A3
CHEMBL451887	Psmb6
CHEMBL2104745	Gabrg2
CHEMBL717	Pgr
CHEMBL3360203	Pik3cg
CHEMBL3833304	Ms4a1
CHEMBL1808388	Slc5a2
CHEMBL1933350	Gcgr
CHEMBL2304041	Tubb1
CHEMBL704	Pparg
CHEMBL1201293	Grin1
CHEMBL4298067	Tlr2
CHEMBL2365940	Chrm4
CHEMBL4594275	Jak1
CHEMBL1743037	Tuba3b
CHEMBL3545366	Pik3cg
CHEMBL61006	Slc6a2
CHEMBL3545378	Aurkb
CHEMBL2103873	Ednrb
CHEMBL4297416	ALOX5
CHEMBL2105467	Rrm1
CHEMBL1286	Cacna1b
CHEMBL1648	Cacna1f
CHEMBL5316170	Prkca
CHEMBL52939	Htr2a
CHEMBL2105659	Pla2g2a
CHEMBL4594393	GABBR1
CHEMBL564	Htr2a
CHEMBL522892	Flt1
CHEMBL4297754	Serpinc1
CHEMBL159	Tuba1c
CHEMBL2111112	Kcna5
CHEMBL2108709	Col11a1
CHEMBL1256	Gabre
CHEMBL4297521	Gabra5
CHEMBL1969664	Gsk3a
CHEMBL2103826	Tubb4a
CHEMBL1888176	Chrm2
CHEMBL63	Pde4d
CHEMBL4650406	Il6ra
CHEMBL4298098	Tubb2b
CHEMBL359164	Pola1
CHEMBL3545135	Ndufb3
CHEMBL1096882	Pole
CHEMBL1190	Chrng
CHEMBL2109124	Rpl37
CHEMBL2107841	Glp1r
CHEMBL1370561	Pde3b
CHEMBL1102	Gabra5
CHEMBL1637	Pold2
CHEMBL1213252	Gabrq
CHEMBL1201728	Slc6a4
CHEMBL2108356	Kdr
CHEMBL931	Gabrq
CHEMBL3833372	Il12b
CHEMBL1201748	Tuba3b
CHEMBL3989558	Htr2b
CHEMBL4297423	BRD2
CHEMBL4297998	Kir3dl1
CHEMBL1201293	Gabra2
CHEMBL2105719	Erbb4
CHEMBL473159	Cacna2d1
CHEMBL354077	Kcnh7
CHEMBL284348	Kcnc4
CHEMBL2346738	Grm5
CHEMBL2108709	Col6a6
CHEMBL2109574	Tuba1c
CHEMBL501867	Tubb1
CHEMBL4297987	TUBA3E
CHEMBL92	TUBB8
CHEMBL574737	Prkcb
CHEMBL452	Gabrd
CHEMBL459324	Oprm1
CHEMBL328560	Car9
CHEMBL3989954	INPP5D
CHEMBL363295	Cacna2d4
CHEMBL4650402	Mapt
CHEMBL501	Slc6a2
CHEMBL1590	Slc6a2
CHEMBL135400	Gabra5
CHEMBL3187246	Hrh1
CHEMBL445813	Cdk17
CHEMBL1089636	Tuba1c
CHEMBL2364614	Slc6a4
CHEMBL2107383	Kcnj5
CHEMBL60889	HTR3D
CHEMBL442	Adra1a
CHEMBL1200395	Scn5a
CHEMBL235191	Hdac1
CHEMBL2103846	Pgr
CHEMBL312448	Adra1b
CHEMBL3833344	Erbb2
CHEMBL3545135	Ndufb9
CHEMBL2311030	Adra2a
CHEMBL95889	Bhmt1b
CHEMBL4297589	P2ry12
CHEMBL2107866	Epor
CHEMBL1014	Agtr1a
CHEMBL3301585	Tuba3a
CHEMBL3647536	Gabrg2
CHEMBL1703	Ndufaf1
CHEMBL1200606	Scn3a
CHEMBL27810	Adrb2
CHEMBL2108407	Ifna13
CHEMBL4297431	Slc5a2
CHEMBL76222	Mmp1b
CHEMBL5314399	Trpv1
CHEMBL2141296	Psmd2
CHEMBL1922094	Pik3r5
CHEMBL1743072	App
CHEMBL5314402	CHRNA7
CHEMBL1689	Adra2a
CHEMBL1743003	Tnfrsf23
CHEMBL4297296	Tuba4a
CHEMBL4081711	Irak4
CHEMBL1171829	Slc6a9
CHEMBL2068724	Grin1
CHEMBL1546	Adrb1
CHEMBL2103884	Psmc2
CHEMBL1200694	Gabra3
CHEMBL541758	Bdkrb2
CHEMBL1200787	Adra2b
CHEMBL1200382	Cacna2d1
CHEMBL441	Gabrb2
CHEMBL288441	Bcr
CHEMBL1200437	Scn7a
CHEMBL4297789	RPL31
CHEMBL1367605	Adrb2
CHEMBL5314386	Ndufa3
CHEMBL232202	Tyr
CHEMBL1255901	Ache
CHEMBL1743027	Car9
CHEMBL3945199	Nr1h2
CHEMBL1201336	Scn7a
CHEMBL4297635	Ffar1
CHEMBL2068724	Grin3a
CHEMBL2108667	Ms4a1
CHEMBL220492	Car2
CHEMBL2095222	Col27a1
CHEMBL3545372	Tuba1c
CHEMBL1255582	Adra2c
CHEMBL1944698	Cdk9
CHEMBL2108328	App
CHEMBL3039545	Tgfb2
CHEMBL1231160	Nae1
CHEMBL4297987	TUBB
CHEMBL1201729	Scn3a
CHEMBL3545283	Cdk9
CHEMBL1200464	Scn1a
CHEMBL3301609	Hrh4
CHEMBL1201752	Tubb1
CHEMBL3545027	Braf
CHEMBL12	Gabrg3
CHEMBL2105648	Rarg
CHEMBL1059	Cacnb3
CHEMBL2017974	Pik3r3
CHEMBL185073	Chrnd
CHEMBL2103884	Sem1
CHEMBL2108955	Epcam
CHEMBL2095206	Abl1
CHEMBL574737	Prkd3
CHEMBL276711	Kdr
CHEMBL4298213	Gcgr
CHEMBL1200478	Scn11a
CHEMBL3707354	Chrnb2
CHEMBL3989929	AGER
CHEMBL1201102	Drd2
CHEMBL2106798	Grin3b
CHEMBL2107890	Cd19
CHEMBL1200819	Scn3a
CHEMBL1275	Drd5
CHEMBL3084748	Chrm2
CHEMBL451887	Psma1
CHEMBL761	Adra2a
CHEMBL354077	Kcna6
CHEMBL1201733	Fgfr3
